Star1_ID,Star2_ID,AngularSeparation_rad
45941,3821,0.331360
60965,85670,0.331363
32759,10602,0.331402
34444,28103,0.331423
93747,67472,0.331424
69673,102488,0.331629
3092,47508,0.331828
86742,104732,0.331876
21421,102422,0.331882
20889,46733,0.332021
59803,85727,0.332038
113963,85267,0.332069
106032,14354,0.332220
25336,74785,0.332346
94141,92041,0.332398
24436,86742,0.332399
48002,17499,0.332569
39953,14576,0.332581
23015,93747,0.332770
79882,72220,0.332802
45941,27628,0.332802
112623,37740,0.332925
97278,94376,0.332981
84379,5165,0.333009
30438,41704,0.333052
106032,27628,0.333080
88714,27072,0.333349
112724,26551,0.333423
57632,68245,0.333440
35904,30122,0.333482
59774,49841,0.333636
69996,74395,0.333648
93747,106032,0.333693
73334,106985,0.333734
81377,106032,0.333954
50801,33856,0.333999
49669,84379,0.334128
54872,36188,0.334154
112724,26549,0.334172
90185,38827,0.334271
109074,23767,0.334372
93506,72220,0.334489
62322,85258,0.334647
42913,75177,0.334681
65474,87833,0.334784
35904,8903,0.334929
52943,75458,0.334991
83895,73555,0.335135
17702,17499,0.335147
33977,109492,0.335161
33579,35904,0.335308
82273,75097,0.335330
37279,42828,0.335343
71681,14354,0.335539
4427,104732,0.335570
42913,85727,0.335640
39757,85727,0.335684
86974,87108,0.335723
81377,17678,0.335758
42913,21281,0.335792
42913,76600,0.335825
24608,88635,0.335842
35264,88048,0.335900
25428,61199,0.335937
78265,94141,0.335957
23015,46853,0.336192
54061,25281,0.336328
50372,49583,0.336338
59196,80112,0.336398
35904,71795,0.336470
78265,80331,0.336477
44471,77233,0.336575
2081,73334,0.336596
80112,23416,0.336611
86228,35904,0.336647
78265,17702,0.336729
74946,6867,0.336786
75141,46651,0.337022
102395,87108,0.337045
90422,113726,0.337160
69996,41704,0.337280
41704,86929,0.337303
81266,32246,0.337387
72105,50371,0.337426
99473,42536,0.337483
71075,23685,0.337502
65474,73334,0.337548
75458,5364,0.337618
30438,46701,0.337731
102098,76600,0.337832
93506,3821,0.337837
80331,37229,0.337973
46390,17847,0.337989
61359,73334,0.338095
17358,50099,0.338119
30122,74666,0.338137
81266,90496,0.338182
97165,64962,0.338252
37826,74785,0.338386
54879,17378,0.338435
92855,61941,0.338484
61084,35350,0.338489
93506,68245,0.338548
25428,90185,0.338600
89931,72220,0.338605
54061,47908,0.338634
18532,24305,0.338744
79593,22797,0.338812
112158,84380,0.338903
101772,88771,0.338982
33977,55219,0.339015
75177,101769,0.339042
54061,92041,0.339175
69673,62434,0.339260
71683,14354,0.339510
69673,87108,0.339621
42913,30122,0.339677
26311,9884,0.339732
50371,68245,0.339735
57757,86414,0.339773
27628,79882,0.339839
102098,21281,0.339844
86670,37229,0.339846
71908,22549,0.339854
34444,61941,0.339924
26727,78265,0.339925
67927,50801,0.340007
61932,97165,0.340274
35264,60965,0.340373
9884,80331,0.340373
76267,87833,0.340575
45860,95501,0.340602
113963,23685,0.340700
28360,61932,0.340708
65474,71352,0.340769
73714,2920,0.340774
104732,102422,0.340914
93506,92420,0.340973
89931,74666,0.341066
47908,112029,0.341203
91262,93194,0.341317
80112,112724,0.341318
9640,8796,0.341416
85670,106032,0.341433
60718,110960,0.341439
50583,68933,0.341467
27628,68756,0.341579
3092,63613,0.341668
64962,51576,0.341775
36850,1067,0.341791
73273,71075,0.341870
74666,68756,0.342009
92855,77622,0.342220
11767,50371,0.342307
746,85696,0.342346
113136,77233,0.342405
30324,64962,0.342413
34444,17499,0.342622
50801,99473,0.342634
81377,23015,0.342835
34444,63608,0.343044
8796,17847,0.343149
53910,28380,0.343175
24436,6537,0.343181
112029,69996,0.343432
45941,68245,0.343534
33579,5364,0.343580
6686,26549,0.343635
61932,51576,0.343637
112029,86929,0.343695
65474,81377,0.343809
53910,89937,0.343822
11767,109492,0.343843
3419,72105,0.343858
48002,6537,0.343937
41037,61199,0.344035
11767,57757,0.344117
71681,109492,0.344182
14576,59196,0.344202
105199,26207,0.344277
66249,37740,0.344328
49669,1562,0.344404
38827,66249,0.344496
71352,75177,0.344509
86742,42828,0.344566
92855,42828,0.344667
8903,81833,0.344750
60965,13209,0.344774
72105,82729,0.344994
50372,10602,0.345052
76267,81833,0.345065
78384,93864,0.345071
90422,49583,0.345096
97165,106032,0.345112
46390,78265,0.345215
104732,113726,0.345263
71352,13209,0.345311
26241,35264,0.345360
84345,85258,0.345453
93194,82729,0.345606
71075,15900,0.345628
50583,73273,0.345683
102488,32362,0.345692
59774,88714,0.345710
97649,31685,0.345828
67464,87261,0.345898
677,14135,0.346032
9236,81833,0.346033
63608,104732,0.346038
78820,17358,0.346180
86670,94376,0.346205
27989,106985,0.346411
66657,75141,0.346451
60718,10064,0.346519
87833,68756,0.346564
6686,26551,0.346635
91262,61359,0.346926
25281,112623,0.347033
15863,81266,0.347108
25336,83000,0.347226
33579,7097,0.347239
72607,112029,0.347281
17499,6537,0.347413
80112,26551,0.347556
112158,7607,0.347673
41037,15474,0.347703
30122,75177,0.347717
106032,51576,0.347726
78401,89642,0.347732
34444,37229,0.348016
71075,89642,0.348022
28380,17358,0.348097
81266,5165,0.348113
79882,74666,0.348162
100453,84143,0.348174
3821,72220,0.348194
62434,83000,0.348204
72607,32759,0.348483
27989,73334,0.348565
45080,112623,0.348648
71683,109492,0.348688
90185,84970,0.348813
3821,75177,0.348869
45941,72220,0.348869
34444,100345,0.348897
25985,22797,0.348928
71683,8886,0.348934
80763,25606,0.348984
113136,27072,0.349008
61585,32246,0.349035
11767,23015,0.349053
109074,111169,0.349065
