HIP,Hpmag,x,y,z
29561,6.876600,0.114161,-0.123271,-0.985785
29568,6.503900,0.204164,-0.214003,0.955259
29569,6.237500,0.425245,-0.445672,0.787746
29575,5.992900,-0.591573,0.575654,0.564503
29579,6.789400,0.412861,-0.392273,-0.821990
29581,6.699600,-0.187134,0.172832,0.967011
29616,5.935300,0.474947,-0.345329,-0.809428
29619,6.984400,-0.193915,0.138879,0.971138
29629,5.771200,-0.118794,0.080374,0.989661
29635,6.592500,-0.167645,0.108172,0.979895
29637,6.817300,-0.798042,0.508614,-0.323172
29650,5.295900,0.819694,-0.486400,0.302518
29651,4.146500,0.860809,-0.508857,0.008458
29673,6.739500,-0.757343,0.387165,-0.525866
29678,5.829100,0.252554,-0.125928,0.959353
29679,6.031000,0.132031,-0.065872,-0.989054
29692,6.149400,0.848936,-0.383175,0.363985
29696,4.486700,-0.312325,0.133171,-0.940595
29699,6.649400,0.726803,-0.306609,0.614612
29704,5.307200,-0.837610,0.347328,-0.421631
29705,6.072300,-0.856222,0.350748,-0.379288
29711,6.028300,0.186971,-0.073423,0.979618
29713,6.980100,-0.637924,0.248716,-0.728830
29716,5.730600,0.817679,-0.302769,-0.489624
29725,6.963800,0.019231,-0.006696,-0.999793
29728,6.027800,0.923742,-0.316790,-0.215279
29730,5.518400,-0.901610,0.307814,-0.303891
29731,6.732100,0.806756,-0.272235,-0.524436
29735,4.983500,0.387165,-0.124355,-0.913586
29736,5.485000,0.952094,-0.305423,-0.015299
29739,6.574900,-0.396928,0.123602,-0.909489
29746,6.462800,0.376598,-0.105394,0.920362
29756,6.794800,-0.054768,0.014545,0.998393
29763,6.755100,-0.865570,0.203717,0.457480
29771,5.908100,-0.599487,0.131360,0.789532
29788,6.558000,-0.875438,0.149636,-0.459584
29789,6.239200,0.391256,-0.066512,-0.917875
29790,6.909900,0.251241,-0.041059,-0.967053
29791,6.614000,0.465001,-0.075025,0.882125
29798,6.510200,-0.095907,0.014362,-0.995287
29800,5.138200,0.947926,-0.130753,-0.290415
29807,4.536500,-0.829679,0.091396,0.550708
29808,6.055100,0.005532,-0.000552,-0.999985
29811,6.847000,0.865828,-0.064458,0.496173
29839,6.520400,0.718323,-0.003059,0.695703
29840,6.367900,0.178016,-0.000565,-0.984027
29842,5.706600,0.999231,0.007340,-0.038528
29843,6.179800,-0.749418,-0.012652,0.661976
29850,5.432600,-0.868545,-0.025882,-0.494933
29852,5.928700,0.901523,0.037982,0.431062
29854,6.888800,0.489658,0.027216,0.871490
29860,5.830500,0.376773,0.026388,-0.925930
29881,6.583900,0.077624,0.011020,0.996922
29882,6.778100,-0.821635,-0.117969,-0.557673
29884,6.602200,-0.756646,-0.111830,0.644190
29885,6.840400,-0.264345,-0.039571,0.963616
29895,5.316000,-0.439591,-0.078225,0.894785
29900,6.683500,0.926681,0.174874,-0.332688
29901,6.809000,-0.198934,-0.038185,0.979269
29913,6.527300,-0.762848,-0.168821,-0.624149
29917,6.811700,-0.315725,-0.072078,0.946109
29919,5.003400,0.244843,0.057506,-0.967856
29929,6.919600,-0.951227,-0.268721,0.151512
29931,6.142800,-0.234039,-0.066185,0.969972
29936,6.954000,0.866705,0.256193,-0.428004
29941,5.452900,0.417187,0.133377,-0.898981
29949,6.500800,-0.685431,-0.229009,0.691187
29951,6.848000,0.766417,0.258077,0.588219
29955,6.819600,-0.457767,-0.161323,0.874314
29975,6.875200,-0.058301,-0.025309,-0.997978
29982,6.385900,-0.848664,-0.379353,0.368592
29993,6.126800,-0.696608,-0.341249,-0.631099
29996,5.530900,-0.894187,-0.446339,-0.034808
29997,4.779200,0.875632,0.437986,0.203563
30002,6.778400,-0.707074,-0.365095,-0.605601
30003,6.735900,0.036690,0.019054,-0.999145
30011,5.733300,-0.425260,-0.231195,-0.875044
30019,6.245900,0.040579,0.022694,-0.998919
30023,6.947800,-0.835222,-0.480773,-0.266948
30025,6.694500,0.849630,0.495929,0.179395
30028,6.217700,-0.574883,-0.340951,-0.743815
30046,6.981000,-0.077159,-0.050842,-0.995722
30058,6.839700,0.714557,0.544944,0.438684
30060,4.459400,-0.615542,-0.475770,0.628291
30062,6.420400,-0.784214,-0.610343,0.111762
30067,6.736800,-0.747778,-0.592004,-0.300599
30069,5.736800,-0.771939,-0.615172,-0.160230
30073,5.203200,0.024146,0.019548,-0.999517
30079,6.767600,-0.164072,-0.138757,-0.976641
30088,6.676700,0.105951,0.096990,-0.989630
30093,5.003300,-0.717140,-0.668851,-0.195828
30099,5.774400,-0.353028,-0.342208,0.870784
30104,6.740600,0.032617,0.032068,0.998953
30120,6.746100,0.091544,0.098824,0.990885
30132,6.971700,0.258474,0.303002,0.917268
30141,6.658800,0.047183,0.059307,0.997124
30143,5.478800,-0.566953,-0.719191,-0.401658
30149,6.939000,-0.541799,-0.710207,0.449511
30153,6.728900,-0.596184,-0.795220,0.110410
30167,6.824000,-0.066721,-0.095799,0.993162
30169,6.505600,0.390068,0.568432,-0.724383
30190,6.429300,0.380257,0.625883,0.680937
30200,6.433400,-0.148558,-0.260098,-0.954086
30205,6.806500,-0.033696,-0.062567,-0.997472
30214,5.538900,0.314989,0.626939,0.712551
30217,6.363800,-0.285916,-0.575409,0.766261
30218,6.476400,0.207164,0.417500,-0.884746
30237,6.835800,0.381593,0.905567,0.185300
30245,6.848300,0.355907,0.887961,0.291300
30247,5.440100,-0.367252,-0.929018,-0.045304
30252,6.814000,0.198512,0.527326,-0.826148
30272,6.099800,-0.284090,-0.906331,0.312822
30276,6.679700,-0.288505,-0.956438,-0.044631
30277,3.993200,-0.124286,-0.416408,-0.900643
30299,6.811000,-0.087174,-0.386393,-0.918206
30314,6.650000,-0.162748,-0.848065,0.504280
30318,6.078400,0.166035,0.986112,0.003945
30321,5.684700,0.102387,0.637351,-0.763741
30326,6.862300,-0.079855,-0.579249,-0.811230
30328,6.927400,-0.062392,-0.477088,-0.876638
30333,6.939400,0.032476,0.289262,-0.956699
30339,6.898400,-0.006707,-0.075468,-0.997126
30342,5.673100,0.084319,0.980448,0.177797
30351,6.508300,-0.061838,-0.988917,0.134977
30352,6.375600,0.041109,0.657705,-0.752153
30357,6.638600,0.038235,0.909053,0.414923
30372,6.516800,-0.012865,-0.904958,0.425307
30376,6.474600,0.007579,0.930701,-0.365703
30382,6.358200,0.006875,-0.812149,-0.583409
30387,6.689100,0.000658,-0.024909,0.999690
30407,6.201300,0.072938,-0.897505,0.434930
30408,6.979500,0.088294,-0.945337,0.313915
30414,6.649900,0.079346,-0.721000,0.688377
30418,6.865000,-0.092718,0.769162,0.632293
30419,4.455900,0.014692,-0.118357,-0.992862
30420,6.387500,0.099198,-0.797918,-0.594547
30422,6.923200,0.014512,-0.115346,-0.993219
30423,6.510200,0.052126,-0.408525,-0.911258
30426,6.559600,-0.076887,0.588125,-0.805107
30436,5.731100,-0.147735,0.890531,-0.430267
30444,5.786600,-0.101103,0.538260,0.836692
30448,6.231900,0.162823,-0.842247,0.513914
30457,5.372000,-0.113423,0.496566,0.860556
30461,6.845000,-0.059743,0.248564,-0.966771
30463,5.787100,0.196765,-0.806656,0.557306
30468,6.098800,-0.243621,0.890034,-0.385342
30476,6.806100,-0.118466,0.407161,0.905641
30480,6.585300,-0.238215,0.792097,-0.561994
30493,6.675800,-0.048222,0.144150,-0.988380
30497,6.727000,0.258290,-0.721562,-0.642367
30501,6.516200,-0.354480,0.931290,-0.083925
30503,6.499200,0.312075,-0.817391,0.484232
30505,6.293100,0.304500,-0.792500,-0.528416
30517,6.509500,0.366979,-0.864997,-0.342209
30518,6.692600,0.053740,-0.126671,-0.990488
30520,5.005600,-0.220789,0.513580,-0.829149
30524,6.223900,-0.218567,0.497500,-0.839477
30541,6.288900,-0.324324,0.614560,0.719117
30545,5.995900,-0.280573,0.513847,-0.810704
30547,6.661800,-0.033697,0.060461,0.997602
30564,6.326700,0.288002,-0.470987,0.833802
30565,5.541100,-0.438996,0.714732,-0.544463
30566,6.407800,0.461853,-0.742518,0.485139
30569,6.800000,0.064200,-0.100779,-0.992835
30570,6.065000,0.125253,-0.195980,-0.972576
30575,6.586800,0.538766,-0.829069,-0.149583
30583,6.891000,0.080008,-0.116926,0.989913
30586,6.980600,-0.025348,0.036522,0.999011
30588,6.689000,0.538496,-0.771328,0.339226
30591,5.747800,0.284917,-0.404783,0.868892
30594,6.513300,0.377497,-0.522898,0.764247
30595,6.496400,0.430817,-0.593570,0.679758
30601,6.768100,-0.413642,0.549156,0.726174
30602,6.425500,-0.078598,0.103505,-0.991519
30605,6.961100,0.290188,-0.363490,0.885249
30608,6.455100,0.025659,-0.031955,-0.999160
30627,6.583500,0.614751,-0.698879,0.365581
30630,6.930300,-0.659895,0.745689,-0.092122
30650,6.795200,-0.504742,0.503877,-0.700959
30651,5.597600,-0.685261,0.680084,-0.260581
30660,6.109600,0.084280,-0.077863,0.993395
30663,6.868100,0.731151,-0.657152,0.183220
30665,6.732400,-0.643301,0.571123,0.509884
30666,5.899700,-0.047546,0.042074,-0.997983
30669,6.476600,0.340422,-0.293574,-0.893268
30675,6.332100,-0.256019,0.216739,-0.942061
30679,5.335800,0.227207,-0.185889,0.955940
30692,6.718200,-0.533046,0.400418,0.745337
30700,6.446900,0.281001,-0.207351,0.937040
30703,5.988400,-0.095151,0.068237,-0.993121
30706,6.572200,-0.805128,0.560045,-0.195242
30711,6.174200,-0.622285,0.418054,-0.661810
30717,5.373600,-0.798215,0.525295,0.294819
30720,5.705200,-0.807742,0.522780,-0.272497
30722,6.613100,0.573797,-0.370734,0.730283
30728,5.710900,0.827353,-0.511881,0.231225
30735,6.801800,-0.386963,0.223097,-0.894700
30741,6.603400,-0.362420,0.193956,0.911610
30757,6.680000,0.325738,-0.155456,0.932592
30760,6.645500,-0.703499,0.328455,0.630243
30762,6.544800,0.874515,-0.397874,-0.277344
30769,6.237100,0.069781,-0.029763,0.997118
30772,4.991200,-0.045821,0.019345,0.998762
30788,4.418800,-0.371938,0.134420,-0.918473
30794,6.070300,-0.141931,0.048459,0.988690
30795,6.963000,0.299481,-0.102028,-0.948631
30798,6.463000,0.318329,-0.105312,0.942113
30804,6.328200,0.607147,-0.195189,-0.770243
30815,6.398900,0.830764,-0.231936,-0.506000
30827,5.902900,-0.585178,0.147761,-0.797329
30836,5.927300,-0.181128,0.043079,0.982516
30838,6.911600,-0.731292,0.171324,-0.660197
30840,5.671000,-0.562644,0.129281,-0.816528
30849,6.412300,0.950773,-0.205360,0.232072
30863,6.668800,-0.824949,0.161456,-0.541657
30874,6.554600,-0.977322,0.168984,0.127620
30880,6.690600,0.257932,-0.040214,0.965326
30883,4.099100,-0.204408,0.030596,0.978408
30886,6.666500,-0.023438,0.003271,-0.999720
30906,6.256100,0.877174,-0.068252,0.475297
30925,6.824600,0.824903,-0.027138,0.564622
30932,5.365400,-0.953894,0.019516,-0.299508
30953,5.308400,-0.997516,-0.065252,0.026520
30959,6.891900,0.990931,0.090393,-0.099420
30970,6.807700,0.066603,0.008044,0.997747
30972,6.018700,0.898606,0.111130,0.424450
30973,6.362800,0.912117,0.112914,-0.394072
30977,6.617300,0.914705,0.123269,0.384863
30986,6.071600,0.782175,0.124325,0.610529
30988,6.526800,-0.922116,-0.148670,-0.357211
31001,6.905600,0.977705,0.200569,0.062163
31002,6.828400,0.878984,0.182430,-0.440575
31006,6.701900,0.827058,0.181383,-0.532048
31017,6.756100,0.709233,0.169618,-0.684265
31019,6.770800,-0.886686,-0.224395,-0.404271
31020,6.744200,-0.857254,-0.217957,0.466487
31024,6.114100,-0.808245,-0.211548,-0.549533
31032,6.645600,0.887921,0.255455,-0.382544
31037,5.866700,0.835289,0.261607,-0.483584
31039,6.018000,0.041922,0.013292,0.999032
31056,6.337100,0.933152,0.351463,0.075504
31058,6.665900,0.433879,0.170058,0.884777
31061,6.847600,-0.896353,-0.357596,0.262063
31066,6.130000,-0.233007,-0.098641,-0.967459
31068,6.099100,-0.532918,-0.228464,0.814741
31072,5.970400,0.699066,0.308168,0.645244
31079,5.700400,-0.009127,-0.004258,-0.999949
31084,5.327000,-0.883957,-0.434156,0.173578
31086,6.347300,-0.105595,-0.052403,-0.993028
31088,6.740300,-0.895312,-0.445389,0.006685
31092,6.652900,0.737872,0.387452,-0.552653
31096,6.797200,-0.764318,-0.409864,-0.497826
31099,6.300200,-0.634575,-0.351830,0.688135
31105,6.451300,0.852918,0.484529,-0.194326
31107,6.609300,-0.618860,-0.358234,-0.699057
31119,5.284200,-0.441452,-0.277895,-0.853167
31121,5.593500,0.252296,0.161444,-0.954087
31125,4.258600,0.120044,0.077737,0.989720
31130,6.786900,-0.189564,-0.127464,-0.973560
31131,6.724900,-0.585463,-0.394154,0.708432
31137,5.679000,0.487951,0.336405,-0.805441
31147,6.696200,-0.777423,-0.579295,-0.245012
31158,6.408800,-0.374165,-0.307435,-0.874920
31159,6.024000,-0.110308,-0.091178,-0.989706
31165,5.412500,-0.765151,-0.643845,0.002598
31167,5.674100,-0.695938,-0.594560,0.402702
31168,6.239900,-0.476670,-0.407728,-0.778809
31173,5.878400,-0.379887,-0.335866,0.861905
31190,5.660900,-0.584836,-0.570554,-0.576573
31193,6.960400,0.527712,0.520188,-0.671510
31205,6.460900,-0.117705,-0.122651,0.985445
31216,4.501900,-0.333494,-0.369509,0.867321
31231,6.771400,0.578381,0.695875,-0.425715
31237,6.982000,-0.185298,-0.227092,0.956083
31241,6.599300,-0.372041,-0.472015,-0.799242
31265,6.350100,0.267456,0.390493,-0.880899
31266,6.543700,0.272054,0.398525,-0.875879
31277,5.734000,0.009663,0.015431,0.999834
31278,5.048200,-0.180199,-0.292488,-0.939137
31290,6.555500,0.018938,0.032140,0.999304
31299,5.567100,-0.050107,-0.090865,0.994602
31309,6.991000,0.265150,0.521863,0.810774
31314,6.768000,0.286098,0.592863,-0.752769
31325,6.890100,0.088482,0.194790,0.976846
31326,6.982900,0.400287,0.884232,0.240633
31340,6.829500,-0.344425,-0.863661,0.368050
31344,6.735800,0.360700,0.930241,-0.067437
31359,6.564200,-0.116486,-0.347411,-0.930450
31362,5.596300,-0.082259,-0.254198,-0.963648
31363,6.784800,-0.077568,-0.240676,-0.967501
31374,6.748400,0.235466,0.820430,-0.521009
31385,6.450000,-0.073325,-0.267927,0.960645
31396,6.765400,0.205862,0.854159,-0.477528
31407,4.370600,0.194733,0.887246,-0.418180
31416,4.533000,0.109545,0.551482,0.826963
31434,5.268000,0.154201,0.956063,0.249331
31446,5.799400,-0.090430,-0.622707,0.777212
31448,6.051500,0.115325,0.837447,-0.534213
31457,5.551400,-0.066116,-0.602856,0.795106
31469,6.488500,0.081125,0.989744,0.117580
31509,6.466700,-0.000603,0.039846,0.999206
31523,6.542000,-0.008564,0.212531,-0.977117
31525,6.832700,-0.022533,0.462706,-0.886226
31526,6.650100,0.048609,-0.985634,-0.161747
31552,6.717400,0.001246,-0.012138,0.999926
31564,5.869900,0.132247,-0.973132,0.188478
31565,6.880900,-0.139362,0.989907,0.025744
31567,6.852400,0.144232,-0.969396,-0.198667
31572,6.953000,0.138760,-0.880253,-0.453763
31579,5.348800,0.129011,-0.722686,0.679030
31583,5.494300,0.088941,-0.469959,0.878196
31592,4.120000,0.192094,-0.898339,-0.395079
31593,6.307000,-0.169980,0.793784,0.583963
31595,6.975300,-0.096030,0.437007,-0.894317
31599,6.076200,0.168927,-0.708686,-0.685002
31603,6.527300,-0.189115,0.730044,0.656712
31617,6.187500,0.264444,-0.861873,-0.432717
31637,5.682400,0.258612,-0.713993,0.650641
31642,6.824200,0.314291,-0.802995,0.506380
31646,6.065200,0.376052,-0.914821,-0.147267
31650,6.514300,0.336422,-0.787915,-0.515762
31660,6.977900,0.387405,-0.841895,-0.375673
31662,6.528800,-0.060834,0.128002,-0.989906
31665,5.879900,0.414237,-0.857916,0.303953
31672,6.342000,-0.400507,0.812549,0.423508
31674,6.267300,0.405465,-0.818834,-0.406337
31676,6.096600,0.097902,-0.195958,-0.975713
31688,5.417000,0.282527,-0.532334,-0.797997
31696,6.810700,0.020687,-0.037120,-0.999097
31697,6.204100,0.117949,-0.211145,-0.970312
31700,4.597500,0.401287,-0.713316,0.574587
31703,6.345400,-0.065299,0.114045,-0.991327
31711,6.281600,0.138747,-0.230628,0.963099
31730,6.826800,0.450093,-0.632343,-0.630523
31731,6.891900,0.467022,-0.649839,0.599667
31733,6.270100,-0.483734,0.670329,-0.562726
31736,6.618600,0.010892,-0.014774,0.999832
31737,5.765500,-0.450276,0.610170,-0.651877
31738,6.860500,-0.528078,0.715554,-0.457292
31758,6.032300,-0.250195,0.304715,0.918995
31765,5.209000,-0.293135,0.350410,0.889542
31766,6.265700,-0.027483,0.032699,0.999087
31771,5.851600,-0.078322,0.092116,0.992663
31776,6.887700,-0.480815,0.559791,-0.674871
31787,6.940900,0.549014,-0.601841,0.579975
31789,5.321900,-0.400793,0.434753,0.806446
31790,6.542000,-0.007992,0.008653,-0.999931
31813,6.248400,-0.725008,0.687590,-0.039781
31827,4.977100,-0.006499,0.005601,-0.999963
31832,4.963600,0.059306,-0.049786,-0.996998
31850,6.545600,0.685822,-0.521190,-0.507946
31852,5.997300,-0.800281,0.599521,0.011176
31859,6.050800,0.107707,-0.078538,0.991076
31870,5.870700,0.481774,-0.331861,0.811025
31876,6.010900,0.763919,-0.502801,0.404500
31886,6.760200,0.766782,-0.463803,-0.443771
31889,6.514100,0.857352,-0.513747,0.031802
31897,5.672100,0.561496,-0.320632,0.762835
31916,6.920100,0.834224,-0.431394,0.343465
31922,6.768500,-0.437935,0.217942,-0.872190
31925,6.949500,0.897616,-0.436243,-0.063075
31928,6.927200,-0.896305,0.424368,-0.128644
31940,5.876500,-0.784444,0.341700,0.517579
31944,6.634400,0.565717,-0.239288,-0.789117
31945,6.460400,0.918324,-0.385935,0.087952
31946,6.041800,-0.805953,0.337541,0.486318
31962,6.613200,-0.830364,0.287430,0.477367
31966,6.788000,-0.807552,0.271973,0.523345
31976,6.941400,0.887837,-0.267053,0.374738
31977,6.664500,-0.848991,0.254386,-0.463143
31978,4.555400,-0.854789,0.251865,-0.453762
31985,6.952000,0.267350,-0.074924,-0.960682
31992,5.755700,0.850627,-0.224718,0.475327
31996,6.671400,-0.878443,0.216582,0.425945
32007,6.113100,-0.860315,0.194107,-0.471359
32012,6.260700,0.007439,-0.001580,-0.999971
32019,6.605400,-0.978302,0.192098,0.077611
32020,6.276700,-0.757625,0.145337,-0.636303
32022,6.929400,0.621781,-0.117988,-0.774252
32040,6.587200,-0.193578,0.024047,-0.980790
32055,6.823400,-0.079295,0.005564,0.996836
32064,5.324500,-0.966039,0.044571,-0.254522
32067,6.339300,0.997481,-0.034099,0.062194
32069,6.924600,-0.955060,0.030776,0.294810
32080,6.988400,0.985768,-0.000481,0.168113
32091,6.360900,0.764511,0.028555,-0.643978
32094,6.957300,0.440123,0.017807,0.897761
32104,5.251300,0.357700,0.025216,-0.933496
32106,6.711400,0.293674,0.022245,0.955647
32140,6.832000,0.267507,0.040376,-0.962710
32143,6.881100,0.409824,0.064741,0.909864
32144,6.332400,-0.885471,-0.143831,0.441875
32146,6.684900,-0.533384,-0.089857,0.841087
32148,6.965200,0.968098,0.168724,-0.185253
32173,5.167400,0.832031,0.203526,0.516044
32177,6.341800,-0.964129,-0.242665,0.107561
32190,6.377700,0.819362,0.232260,-0.524120
32208,6.366100,0.072942,0.023877,-0.997050
32222,6.522800,-0.606846,-0.236833,0.758715
32226,5.869000,-0.652999,-0.260861,-0.711016
32243,6.865700,0.831679,0.393778,-0.391471
32249,4.661800,0.704752,0.354534,0.614516
32252,6.749400,0.874391,0.467258,0.130809
32256,6.665100,-0.213489,-0.119388,0.969623
32261,6.452900,-0.864061,-0.491126,0.110422
32268,6.397900,-0.016526,-0.009488,-0.999818
32269,6.438200,-0.241451,-0.139016,0.960404
32275,6.880300,-0.836762,-0.503301,0.215678
32284,6.974700,0.779569,0.501641,0.375004
32288,6.976600,-0.839255,-0.543737,0.000015
32292,5.184300,0.783094,0.521670,0.338562
32296,6.676000,0.751210,0.508742,0.420554
32311,5.564300,-0.606636,-0.469329,-0.641656
32315,6.806200,0.682598,0.533261,0.499693
32322,6.552200,-0.461565,-0.377482,-0.802786
32332,6.260400,0.190590,0.160861,-0.968400
32333,6.818700,-0.505290,-0.428948,-0.748789
32339,6.493300,0.503299,0.450149,0.737602
32366,6.028600,0.637566,0.676750,-0.368128
32368,6.207800,-0.067997,-0.072356,0.995058
32375,6.727400,-0.241311,-0.262584,-0.934248
32376,6.730300,-0.636356,-0.695115,-0.334462
32385,5.575200,0.590006,0.670266,0.450152
32389,6.852100,-0.534771,-0.627843,0.565538
32398,6.776800,0.452298,0.603455,-0.656711
32402,5.936200,-0.318712,-0.439035,-0.840043
32404,6.548100,0.581118,0.803872,0.126854
32411,5.329100,-0.347856,-0.503845,-0.790655
32418,6.581900,-0.148222,-0.222182,-0.963673
32431,6.647600,-0.100514,-0.160851,-0.981847
32433,6.992800,-0.076573,-0.123603,-0.989373
32434,6.154000,0.522115,0.849468,-0.076162
32438,4.890200,-0.500653,-0.829953,0.246018
32439,5.550500,-0.266898,-0.443771,-0.855472
32455,6.912300,0.244852,0.454476,-0.856446
32463,5.857200,-0.301109,-0.597677,0.743045
32466,6.718800,-0.168803,-0.337132,-0.926200
32474,5.653100,-0.329920,-0.702314,0.630800
32477,6.611900,-0.115829,-0.253880,0.960275
32480,5.367700,0.372224,0.840239,-0.394269
32488,6.921000,-0.187148,-0.447348,-0.874560
32489,5.502600,0.313454,0.750716,0.581525
32492,5.276400,-0.107991,-0.263564,-0.958578
32494,5.531700,0.201525,0.501343,-0.841453
32500,6.559600,0.206731,0.552697,0.807334
32504,6.014900,-0.189866,-0.527428,-0.828112
32531,5.713900,0.144129,0.513174,0.846096
32533,4.916100,-0.048457,-0.175718,0.983247
32537,5.245300,0.252691,0.940172,-0.228523
32538,6.989000,-0.033186,-0.126365,0.991429
32539,6.377100,0.199140,0.767009,-0.609951
32558,5.160400,-0.177912,-0.892960,-0.413484
32562,5.391900,0.017579,0.092986,-0.995512
32571,6.897100,-0.146369,-0.944184,0.295114
32578,4.647100,-0.101473,-0.738634,0.666425
32609,5.645500,0.033728,0.663458,-0.747453
32617,5.822100,0.005541,0.249238,-0.968426
32622,6.867400,0.001184,0.099202,-0.995067
32668,6.907500,0.095883,-0.923960,0.370276
32669,6.953700,0.011018,-0.100685,0.994857
32677,5.363200,0.116995,-0.837390,-0.533939
32682,6.118600,-0.087650,0.531377,0.842589
32688,6.809300,0.064463,-0.346333,-0.935894
32689,6.715700,0.088706,-0.459447,0.883765
32698,5.730100,0.138671,-0.630080,-0.764048
32716,6.828900,-0.119157,0.413204,-0.902809
32740,5.875700,-0.116803,0.351897,0.928723
32743,6.951600,-0.302754,0.888625,0.344507
32744,6.331900,-0.160079,0.464956,0.870741
32746,6.611300,-0.321049,0.928757,-0.185304
32753,5.816800,0.306642,-0.824838,-0.474987
32761,4.568100,0.346011,-0.913556,0.213755
32765,5.242900,0.320603,-0.812553,-0.486798
32771,6.664100,-0.038898,0.094998,-0.994717
32775,6.208900,0.332020,-0.779981,0.530464
32776,6.863000,-0.346086,0.802129,-0.486634
32782,6.980300,0.242051,-0.537515,-0.807768
32793,6.851800,-0.356379,0.738318,-0.572609
32801,6.638300,-0.005935,0.011749,0.999913
32809,5.917500,0.090646,-0.170370,0.981202
32810,5.759600,-0.455620,0.842941,-0.286113
32813,6.962300,-0.310746,0.563978,-0.765092
32814,5.862800,-0.320160,0.579850,0.749181
32827,6.259300,-0.418998,0.679970,-0.601732
32838,6.316700,0.101043,-0.156082,-0.982562
32839,6.849700,0.235947,-0.361304,0.902102
32844,5.148500,0.327627,-0.489582,-0.808066
32851,5.865500,-0.488284,0.704887,-0.514502
32855,5.165900,0.567645,-0.801272,-0.189054
32864,5.083800,-0.016442,0.022264,-0.999617
32912,5.373400,0.188953,-0.198544,-0.961705
32918,6.581300,0.276225,-0.277043,0.920297
32921,5.279400,0.688877,-0.688122,0.227897
32923,6.597200,-0.549441,0.547235,-0.631386
32926,6.990700,0.715439,-0.698507,-0.015349
32931,6.396200,0.722277,-0.684429,0.099365
32936,6.796200,0.540468,-0.504329,-0.673458
32938,6.004600,-0.074663,0.068956,0.994822
32947,6.923400,-0.270405,0.242926,-0.931594
32948,6.760400,-0.214500,0.190254,-0.958015
32957,6.966200,0.432723,-0.369409,-0.822367
32964,6.804600,-0.670785,0.542471,0.505739
32968,5.811900,-0.031124,0.024785,-0.999208
32984,6.719600,-0.368377,0.249874,0.895467
32990,6.459200,-0.475814,0.309871,0.823153
33006,6.614000,-0.081077,0.045076,0.995688
33012,6.476200,0.832129,-0.436627,-0.341932
33015,6.439200,-0.888744,0.458355,0.006690
33016,6.725400,0.689076,-0.355784,0.631341
33024,5.825100,0.448822,-0.225935,0.864588
33040,6.243700,0.229251,-0.102729,-0.967931
33041,6.192500,-0.356747,0.157891,0.920761
33044,6.167900,0.306405,-0.132375,-0.942652
33048,5.481300,0.893754,-0.379418,0.239262
33056,6.309500,-0.604748,0.249290,0.756396
33064,6.429300,-0.689749,0.265034,0.673798
33077,5.726700,-0.925640,0.331652,-0.182200
33079,6.185500,-0.942262,0.324358,-0.083277
33081,6.561000,-0.852381,0.292426,0.433514
33082,6.455700,-0.001295,0.000442,-0.999999
33092,4.748500,-0.186952,0.054860,-0.980836
33094,6.180200,0.927150,-0.268526,0.261317
33104,5.074600,-0.944937,0.237815,-0.224809
33126,6.241500,-0.813571,0.157725,0.559665
33133,6.449400,-0.680626,0.127195,0.721506
33139,6.401500,-0.928057,0.152564,-0.339757
33150,6.963000,-0.453088,0.064294,0.889144
33152,4.004700,-0.577233,0.080999,0.812553
33154,6.453200,-0.900075,0.123843,0.417765
33160,4.209200,-0.857217,0.107471,0.503615
33165,6.637100,-0.355760,0.042247,0.933622
33178,6.827400,-0.922888,0.082133,-0.376207
33179,6.678300,0.672740,-0.056496,0.737719
33184,5.495400,-0.428361,0.029957,-0.903111
33189,6.338500,0.045779,-0.002813,0.998948
33202,4.726500,-0.818648,0.009620,0.574216
33205,6.732400,0.991537,-0.006733,-0.129647
33210,6.302300,0.184623,0.000484,-0.982809
33212,6.970600,-0.631769,-0.003778,-0.775147
33239,6.981000,0.911315,0.058330,0.407556
33243,6.198600,0.940909,0.068755,-0.331606
33248,5.822300,-0.015439,-0.001375,-0.999880
33269,6.239000,-0.987839,-0.137708,-0.072186
33271,6.475300,0.267423,0.037912,0.962833
33277,5.877400,-0.958961,-0.150156,0.240514
33291,6.889600,-0.955124,-0.204125,0.214643
33294,6.718300,0.976036,0.212628,0.046298
33297,6.293600,0.442067,0.099658,0.891429
33302,4.749000,-0.272383,-0.064717,-0.960010
33316,5.254300,0.559908,0.156759,0.813591
33330,6.307700,-0.887625,-0.280113,-0.365592
33345,5.118000,-0.087744,-0.032541,-0.995611
33347,4.369000,0.208225,0.078785,0.974903
33357,5.021500,-0.024446,-0.010165,0.999649
33358,6.922000,-0.408274,-0.170862,-0.896726
33372,5.878500,0.781574,0.363301,-0.507104
33377,5.828400,0.591143,0.293638,0.751217
33384,5.474400,0.567487,0.289057,0.770976
33385,6.994100,0.410797,0.210415,-0.887114
33394,6.430400,0.615350,0.350591,0.705996
33415,6.052000,0.773549,0.486393,0.406255
33419,6.996300,-0.739731,-0.481047,-0.470522
33420,6.447900,0.267692,0.174560,-0.947560
33421,6.072700,0.535330,0.350486,0.768493
33423,6.750200,-0.693271,-0.458850,-0.555726
33436,6.972500,0.138927,0.098458,0.985396
33444,6.150500,-0.425956,-0.311961,0.849260
33447,6.567800,0.784783,0.583056,0.210147
33449,4.502100,0.238605,0.180113,0.954268
33451,6.332800,0.462982,0.352568,0.813230
